Gene,d0_Old,d0_Y,d1_Old,d1_Y,d3_Old,d3_Y,d5_Old,d5_Y,d7_Old,d7_Y
ENSMUSG00000107429,-0.7171444255,-0.7171444255,-0.4610214164,1.0116858859,-0.5890829209,-0.6317700887,-0.7171444255,2.2709573469,0.56347062,0.3370480656
ENSMUSG00000059277,-0.7200451586,-0.3249761335,0.2739994851,-0.6180918618,-0.7200451586,1.0811297512,0.1975345125,2.2705848808,-0.7200451586,-0.3278689601
ENSMUSG00000045464,-0.0321195251,-0.6217764783,-0.7224496167,0.4712461667,-0.7224496167,-0.2430537197,-0.7224496167,2.2689807801,1.046521243,-0.0554718372
ENSMUSG00000084938,-0.5251584962,-0.5139576752,0.0476834954,0.9549500017,-1.0371960306,-1.1332030684,-0.3171432479,2.2462446588,0.1148884218,-0.6700284032
ENSMUSG00000105957,-0.6838402883,-0.6838402883,-0.6838402883,0.0402258997,1.2470028796,-0.3620330969,-0.6838402883,2.2124244635,-0.6838402883,0.0450818557
ENSMUSG00000109562,-0.6048636111,-0.6048636111,-0.6048636111,0.0973202144,-0.6048636111,-0.0628269734,-0.6048636111,2.2038716907,-0.6048636111,0.851114597
ENSMUSG00000106137,-0.3568419834,-0.2527630715,-0.6765129268,-0.576151119,-0.6765129268,-0.1635525757,-0.6765129268,2.1782229402,-0.2973683195,0.4626202907
ENSMUSG00000103925,-0.5846256257,1.1348615087,-0.5846256257,-0.5846256257,-0.5846256257,0.7909640818,-0.5846256257,2.1665537893,-0.5846256257,-0.1717641741
ENSMUSG00000101153,-0.6502087756,0.0429962618,0.6484538265,0.0166720199,-0.509812819,-0.6502087756,0.7537507942,2.1577103641,-1.4574855289,-0.3406550238
ENSMUSG00000106718,-0.7662825333,-0.0081098078,-0.8002305658,0.5520327283,-0.4720662517,-0.8040025695,-1.1736589231,2.0174561306,0.5124266904,0.5966594144
ENSMUSG00000107009,-0.336334809,-0.0448971525,-0.8640732681,1.2311271814,-0.6356491589,-0.7511739957,-0.919210122,1.9846641851,0.8057857368,-0.3787407168
ENSMUSG00000099759,-0.6921772586,-0.6921772586,-0.6921772586,-0.3583297063,-0.6921772586,-0.2470471879,-0.6921772586,1.9786031601,0.6432129508,1.5160204123
ENSMUSG00000105731,-0.5913802207,0.5280739074,-0.7762113012,-0.431279472,1.5343440209,-0.2677590146,-0.3922447492,1.9488794318,-0.7762113012,-0.1246551615
ENSMUSG00000108956,-0.7280596941,0.5587836561,-0.7280596941,-0.7280596941,-0.7280596941,0.8610622954,-0.7280596941,1.9319923319,1.0165198814,0.4374528996
ENSMUSG00000104465,-1.2160170057,0.8293771062,-1.2160170057,0.1303183591,-0.6981957115,0.0612755195,0.8034860415,1.9254321785,-0.6981957115,-0.4478240274
ENSMUSG00000103195,0.8814278843,0.2641101602,-0.9196124857,0.9323406861,-0.2131973583,-0.6332279746,-0.5568587716,1.9124121242,-0.2704742605,-0.316227766
ENSMUSG00000110598,-0.6077826151,1.2784392938,-0.6077826151,-0.6077826151,-0.6077826151,1.0688590817,-0.6077826151,1.90717993,-0.6077826151,1.0349845969
ENSMUSG00000097649,-1.0122928719,-1.0021294035,-0.9264172738,-0.1724477935,0.171237313,0.9749050118,-0.9691723588,1.8927689847,0.6575764053,-0.6550060963
ENSMUSG00000087515,-0.7145733734,-0.6858371788,-0.7145733734,0.9808621104,0.2049848551,-0.7145733734,-0.7145733734,1.8908416077,1.1820154729,2.1442895553
ENSMUSG00000106164,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,2.8460498942,-0.06763417
ENSMUSG00000102302,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,2.8460498942,-0.5061222809
ENSMUSG00000021566,-0.3344260858,-0.3344260858,-0.3344260858,-0.3344260858,-0.3344260858,-0.3344260858,-0.3344260858,-0.2682030992,2.8442773048,-0.2526728798
ENSMUSG00000086669,-0.3326721084,-0.1814575137,-0.3326721084,-0.3326721084,-0.3326721084,-0.3326721084,-0.3326721084,-0.3326721084,2.8428343809,-0.414039336
ENSMUSG00000089833,-0.3463697839,-0.3252189683,-0.3463697839,-0.3463697839,-0.3463697839,-0.32622615,-0.3463697839,-0.1086749045,2.838338726,-0.5127468836
ENSMUSG00000105848,-0.4455643466,-0.4280166861,-0.3051830624,-0.256926996,-0.3051830624,-0.2642385213,-0.3841475348,-0.2817861818,2.8358481698,-0.0706852699
ENSMUSG00000100119,-0.3522878915,-0.0113641255,-0.3522878915,-0.3522878915,-0.3522878915,-0.3522878915,-0.3522878915,-0.3522878915,2.8296672576,1.0181196305
ENSMUSG00000104121,-0.4170573993,-0.2982752286,-0.4170573993,-0.2982752286,-0.1003049441,-0.2058890964,-0.4170573993,-0.4170573993,2.8296552667,-0.4568321926
ENSMUSG00000104035,-0.37212549,-0.0317668101,-0.37212549,-0.37212549,-0.37212549,-0.1906008612,-0.37212549,-0.37212549,2.8272461016,-0.37212549
ENSMUSG00000108954,-0.4016738565,-0.3381402061,-0.4016738565,-0.4016738565,-0.1475392549,-0.3451995003,-0.4016738565,0.0218838129,2.8173644311,-0.5715106787
ENSMUSG00000102448,-0.1851248036,-0.5991169799,-0.1773136303,-0.271047708,-0.6225504993,-0.3882153051,-0.2007471497,-0.0601460332,2.7987433366,0
ENSMUSG00000089707,-0.3821741483,-0.3821741483,0.2189986693,-0.3392332328,-0.3821741483,-0.3821741483,-0.3821741483,-0.3821741483,2.7954536017,-0.5431974631
ENSMUSG00000109936,-0.4422286123,0.0152492624,-0.4422286123,-0.0903225548,-0.4422286123,-0.4422286123,-0.4422286123,-0.0668621505,2.7953071165,-0.3522878915
ENSMUSG00000110089,-0.3803194146,-0.3803194146,-0.3803194146,-0.3803194146,-0.3803194146,-0.3803194146,-0.3803194146,0.2535462764,2.7890090406,1.1255937234
ENSMUSG00000100674,-0.3865006029,-0.3865006029,-0.3865006029,-0.3865006029,-0.3865006029,0.316227766,-0.3865006029,-0.3865006029,2.7757770573,-0.0420087223
ENSMUSG00000086935,-0.4493221204,-0.3525781232,-0.4493221204,-0.3525781232,0.1956378611,-0.0193487998,-0.4493221204,-0.4493221204,2.775477787,0.1628919406
ENSMUSG00000102157,-0.4525432146,0.2957565893,-0.4525432146,-0.4525432146,-0.4525432146,-0.3100099201,-0.4525432146,-0.4525432146,2.7544559451,-0.316227766
ENSMUSG00000087691,0.2368158675,-0.378905387,-0.520994907,-0.2368158669,-0.520994907,-0.3315422127,-0.520994907,0.0473631732,2.7470640539,-0.5458138847
ENSMUSG00000108120,-0.3864610329,0.1465886677,-0.2531986078,-0.1865673952,-0.5197234581,-0.364250629,-0.7196170958,0.0577470511,2.745205958,-0.316227766
ENSMUSG00000103412,-0.6882183967,-0.2367201229,0.0544329694,-0.0721553316,-0.8063674775,-0.4181633542,-0.2746966132,-0.0468376714,2.7381049511,-0.4384550266
ENSMUSG00000085847,-0.5302019668,-0.2974303717,0.2457033502,-0.5302019668,-0.5302019668,-0.0129317545,-0.5302019668,-0.0129317545,2.7286003645,1.1479552998
ENSMUSG00000086058,-0.4970204614,0.3537352833,0.0402989563,-0.3179139888,-0.4970204614,-0.4970204614,-0.4970204614,-0.3179139888,2.7268960449,2.8007816723
ENSMUSG00000104487,-0.5057191345,-0.2520909971,-0.5057191345,0.4165650013,-0.5057191345,-0.4596049277,-0.5057191345,-0.3366337094,2.722275341,-0.4434653819
ENSMUSG00000111308,-0.2237618111,-0.2237618111,-0.4593005597,-0.4593005597,-0.4593005597,0.4828544346,-0.4593005597,-0.4593005597,2.720472546,-0.1731161024
ENSMUSG00000102881,-0.681066031,-0.575017687,0.0259229285,-0.645716583,-0.2568726553,-0.2333063568,-0.3275715512,0.3087185123,2.7124809747,1.1016516526
ENSMUSG00000111664,-0.5110045798,-0.2767011699,-0.5110045798,-0.4105888327,0.2923213971,-0.5110045798,-0.5110045798,0.2476921766,2.7022993277,-0.4448937318
ENSMUSG00000111034,-0.4720407745,-0.3305296212,-0.512472532,-0.3608534397,-0.6337678059,-0.1081549528,-0.4518248951,0.4983214166,2.7018522257,-0.2783804586
ENSMUSG00000110754,-0.6236948313,-0.4022647137,-0.5555624874,-0.1041857092,-0.4192977997,-0.4647193621,-0.5896286594,0.2847364206,2.6977569329,-0.3538060282
ENSMUSG00000107143,-0.4719103585,0.5291116141,-0.4719103585,-0.4719103585,0.1001021973,-0.4719103585,-0.4719103585,-0.4719103585,2.6741586984,1.8485082963
ENSMUSG00000104052,-0.5788871764,-0.5118830991,-0.2496682849,0.4073031863,-0.7002722983,-0.6321844253,-0.4156802898,-0.0834012692,2.6635746407,-0.1879660775
ENSMUSG00000105530,-0.6889844759,-0.4720628268,-0.2551411777,-0.2861299847,-0.4720628268,-0.420414815,-0.6889844759,0.4162829742,2.6578066811,0.5186375639
ENSMUSG00000097385,-0.5003145616,-0.5003145616,-0.060572336,0.0364296255,-0.7072520795,-0.7072520795,-0.3968458026,-0.2761322504,2.6554825869,0.1691205428
ENSMUSG00000107414,-0.4246120327,0.7528835202,-0.4246120327,-0.4246120327,-0.4246120327,-0.4246120327,-0.4246120327,-0.4246120327,2.6440127417,-0.2391484995
ENSMUSG00000102266,-0.5311164302,-0.6265980354,-0.6265980354,-0.5191812293,-0.6265980354,-0.4117644232,0.1969308111,0.208866012,2.6317117485,1.045645075
ENSMUSG00000087201,-0.5707722374,-0.4556308639,-0.5707722374,0.6464365686,0.0871784685,-0.5707722374,-0.5707722374,-0.3733870256,2.6202886866,-0.3528536668
ENSMUSG00000086893,-0.7791275058,-0.7109046928,-0.4888719947,-0.3411481122,-0.589482556,0.1483282268,-0.4056256927,0.2920089607,2.6165214976,-0.9186484024
ENSMUSG00000097715,-0.735553902,0.5267828275,-0.735553902,-0.1286612436,-0.735553902,-0.4442454259,-0.1529369499,-0.0558341246,2.6144935723,-0.0234312435
ENSMUSG00000110534,-0.4384550266,-0.4384550266,0.8324291085,-0.3749108199,-0.4384550266,-0.4384550266,-0.4384550266,-0.4384550266,2.6116668976,-0.6037075524
ENSMUSG00000097374,-0.7339125836,-0.6085764687,-0.0236745994,-0.0236745994,-0.7339125836,-0.622502704,-0.399682944,0.1016615154,2.6083838124,-0.4922385131
ENSMUSG00000086347,-0.7199998196,0.0770479512,-0.0504796922,-0.6084131317,-0.5287083546,-0.4224353183,-0.7199998196,-0.2098892463,2.5957189069,-0.2350916049
ENSMUSG00000087291,-0.7208641378,0.0317782334,-0.7208641378,-0.1187502409,0.2826590238,0.2826590238,-0.7208641378,-0.1856517843,2.5907622954,-0.3445799806
ENSMUSG00000105553,-0.8012550909,-0.5444222363,0.1690023599,-0.0973428227,-0.8012550909,-0.5666176682,-0.4968605965,0.3846151267,2.575621331,-0.7200451586
ENSMUSG00000072852,-0.211066137,-0.6868799716,-0.5038746506,-0.211066137,-0.0646618801,-0.6990803259,-0.7966831642,0.667359404,2.5706147426,0.5762801596
ENSMUSG00000109817,-0.6876880836,-0.6790288423,-0.4798662913,0.0440178102,-0.5318217394,-0.3470912573,-0.6530511182,0.6227437736,2.5681866627,1.0613056091
ENSMUSG00000045339,0.0765164684,-0.4247983252,0.7172947764,-0.2551805379,-0.5265689977,-0.0591777615,-0.6396475226,-0.7979574575,2.5491668801,2.5124043118
ENSMUSG00000109329,-1.0851721446,-0.7017054175,0.2947378619,-0.2245612108,-0.6338910681,0.3973757963,-0.3088709426,-0.0661240819,2.5466630171,-0.3079571949
ENSMUSG00000085574,-0.3842698188,-0.5557403329,-0.173229186,0.8951640173,-0.1204690279,-0.472203416,-0.5953104516,-0.5425502934,2.5439189608,0.7496461803
ENSMUSG00000110894,-0.5212902461,-0.5204074515,0.350910877,0.0278080318,-0.7508168575,-0.231733598,-1.1057003104,0.0790101219,2.54377281,-0.1793844476
ENSMUSG00000097589,0.3441583695,-0.7147904607,0.0072201057,0.5126275021,-0.7147904607,-0.7147904607,-0.7147904607,-0.3297181582,2.5342570881,-1.0752382985
ENSMUSG00000087396,-0.5772867718,-0.5772867718,-0.5772867718,-0.5177726716,0.8510516326,-0.0218218375,-0.5772867718,0.0575302976,2.5174464378,-0.7557255972
ENSMUSG00000105264,-0.5669456148,-0.5669456148,-0.3793533158,-0.4418840821,-0.5669456148,0.8504184218,-0.5669456148,0.308485114,2.4970619359,-0.1529369499
ENSMUSG00000111017,0.0603295566,-0.8617807371,-0.0083382314,-0.4644885361,-0.508632114,-0.5871095856,-0.8617807371,0.6881493305,2.4931311817,-0.0799675029
ENSMUSG00000087057,-0.5115049379,-0.756813574,-0.3997802127,0.0738354706,-0.7058088081,-0.258909907,-0.8806822911,0.3628624775,2.4856322579,2.0685018808
ENSMUSG00000087364,-0.6629777998,0.7800969062,-0.6629777998,-0.1610387716,-0.6629777998,-0.6629777998,-0.6629777998,0.0062742386,2.4741411262,0.706339818
ENSMUSG00000106598,-0.4897076373,-0.3481736381,-0.4897076373,-0.4330940376,-0.4897076373,-0.4897076373,-0.4897076373,-0.3764804379,2.4541995465,0.256724087
ENSMUSG00000111539,-0.6285564753,-0.6285564753,-0.6285564753,-0.3211103733,-0.6285564753,0.1912997967,-0.6285564753,0.9428347134,2.4459045447,0.7655187073
ENSMUSG00000108258,-0.6183521865,-0.4546707254,-0.6183521865,0.963901938,-0.6183521865,0.1091209735,-0.6183521865,0.0363736581,2.4370350885,-0.6183521865
ENSMUSG00000105112,0.3162007726,-0.8201818434,0.2469091497,0.4617131808,-0.1826989125,-0.7093152467,-0.8894734663,-0.8294207264,2.4365244342,-0.1153809911
ENSMUSG00000072723,-0.4089598029,0.412694595,-0.9318307821,-0.76376511,0.412694595,-0.1101763842,-0.9318307821,-0.4089598029,2.4294826606,-0.1639737104
ENSMUSG00000104293,-0.8096229123,-0.5661272996,-0.8538948419,0.2916413361,-0.3226316868,-0.2488451376,-0.8538948419,0.4226124612,2.4222279474,0.435891155
ENSMUSG00000102869,-0.7643848725,-0.5045373238,-0.3096516623,0.9246241941,-0.6344610982,-0.4179214738,-0.7643848725,-0.2879976995,2.4187475991,0.0989542095
ENSMUSG00000102151,0.5272499904,0.1498003327,-0.9117768284,-0.0979010049,0.4328875756,-0.9825486391,-0.2748305317,-0.5579177747,2.4144982762,-0.316227766
ENSMUSG00000097028,-0.7330806628,0.6143761353,-0.7330806628,-0.7330806628,-0.1555991779,-0.6368337486,-0.7330806628,0.1973061743,2.394944047,0.1178320546
ENSMUSG00000101755,-0.4126039108,-0.2939280392,-0.7036956713,0.32408216,-0.6813039975,-0.6723473279,-0.5379972846,1.026434331,2.386355325,-0.0249433267
ENSMUSG00000091661,-1.0468295926,-0.4939719104,-0.5376862388,0.0794572204,-0.511971928,-0.6216863208,0.4034575364,0.8217436588,2.3783166058,1.3463127549
ENSMUSG00000106352,0.3986333451,-0.4149040941,-0.7635629968,0.3870113821,-0.7635629968,0.6775604673,-0.7635629968,-0.4381480214,2.3743671276,-0.5865007225
ENSMUSG00000102426,-0.6341267156,-0.6341267156,-0.6341267156,0.1887858161,-0.2468737595,-0.6341267156,-0.6341267156,-0.2468737595,2.367083694,0.5185349753
ENSMUSG00000085803,-0.6364216106,-0.6389878267,8.54721683915365E-17,0.1000824307,-0.7390702574,-0.7390702574,-0.7082756633,-0.0102648646,2.3557864454,1.8532335874
ENSMUSG00000086813,-0.8245269609,-0.5289893728,0.3713693259,0.9761904364,-0.8245269609,-0.4579687122,-0.7145594863,-0.2930175002,2.3370379352,0.6961559197
ENSMUSG00000111065,-0.8438417007,-0.4635448089,-0.3012229649,-0.4751392264,-0.6768820897,-0.5779430609,0.5103862554,-0.506830634,2.3330286757,-0.1161463053
ENSMUSG00000084895,-0.9804216092,-0.9088421554,0.9717453118,-0.5314232174,-0.407785979,-0.6333697122,0.0477196359,0.0954392716,2.3252477103,0.3993609453
ENSMUSG00000097743,-0.9546695591,-0.7551102505,-0.2761679098,-0.1065424975,0.455549555,-0.5112044289,-1.0744051442,0.4422456011,2.3247550788,0.0216907436
ENSMUSG00000105526,0.0741968308,-0.0044223276,-0.8299234932,-0.2255387112,-0.8299234932,-0.1616606451,-0.8299234932,-0.5744112278,2.3246702466,1.0566441031
ENSMUSG00000107468,-0.7043031479,-0.6428813618,-0.3971942171,0.9540850784,0.1556018583,-0.7043031479,-0.7043031479,0.44223686,2.3053643739,0.2599256613
ENSMUSG00000111639,0.8913387906,-0.6575348428,-0.5226479498,0.1750428761,-0.0389156438,-1.3474735483,-0.5133454054,-0.0203105552,2.305325531,-0.2453637038
ENSMUSG00000105444,-0.7860184705,-0.7125914781,-0.1566442503,0.2314698521,-0.6181853451,-0.7860184705,-0.7860184705,0.4447577821,2.2769360675,1.0571686875
ENSMUSG00000086188,-0.7649996691,-0.2461763641,-0.0873529034,0.9767642834,-0.9767642834,-0.7085291052,-0.3097057484,-0.6520585416,2.2738225459,0.0381829605
ENSMUSG00000085443,-0.567841945,-0.8780077135,-0.5738066714,0.6787858546,-0.7348542819,-0.5081946821,-0.5380183136,-0.0787343875,2.2713677806,-0.2184518099
ENSMUSG00000108037,-0.5107340344,-0.5107340344,-0.5107340344,-0.3640115348,-0.5107340344,-0.2871568919,-0.5107340344,-0.5107340344,2.2560331012,0.6762027973
ENSMUSG00000074252,-0.3793201276,0.2333564615,-0.6489989564,-0.3051584497,-1.1445338042,-0.8276611805,0.0083431888,-0.2647066254,2.2483629603,-0.316227766
ENSMUSG00000098609,-0.9695043132,-0.8803408264,0.1004575284,-0.220531024,-0.0422040504,-0.6841811554,-0.6485157607,1.1466424405,2.2403812116,0.4571999522
ENSMUSG00000111343,-0.2963806594,0.0558942923,-0.4654726363,-0.3245626556,-0.2400166672,-0.7097166026,-1.423660505,0.1921072738,2.2399989931,-0.0954346689
ENSMUSG00000100969,-0.6892066973,0.1885565493,-0.6892066973,0.9037710464,-0.6892066973,-0.6892066973,-0.6892066973,-0.5591676978,2.2366707912,-0.316227766
ENSMUSG00000109794,-0.9133841514,-0.3020640499,-0.5178240856,0.7767361284,-0.5178240856,-0.661664109,-0.949344157,0.7767361284,2.2331163692,1.7488177849
ENSMUSG00000106555,-0.7776196411,-0.5231259404,0.5554426008,-0.4625322021,-0.7776196411,-0.4867696974,-0.7776196411,-0.0666531119,2.227829777,-0.0874791594
ENSMUSG00000107451,-0.7910797626,-0.6861355111,-0.6651466608,-0.41028205,-0.2833494791,0.2923447006,-0.4892401059,1.297810577,2.2273168047,1.1619913421
ENSMUSG00000107512,0.6940652876,-0.5736338679,-0.7004037834,-0.6687113045,-0.7004037834,0.9053484806,-0.7004037834,0.2292422635,2.2153042742,2.3871327945
ENSMUSG00000100017,-0.5199364743,-0.5199364743,-0.5199364743,-0.4318116482,-0.1674371697,-0.5199364743,-0.5199364743,-0.5199364743,2.2119331366,0.2984219838
ENSMUSG00000087597,-0.8864938496,-0.7969078841,0.766774423,-0.5770150596,-0.9190705643,-0.5933034171,-0.2227432869,0.5957466706,2.2082940498,0.458330447
ENSMUSG00000107696,-0.6941787848,-0.1405725608,-0.6941787848,0.8852272073,-0.6941787848,-0.6941787848,-0.6941787848,0.8906547191,2.2041126234,-0.4035335917
ENSMUSG00000106320,-1.0265636153,-0.9833230262,0.4532254339,-0.3587367392,-0.7575110609,-0.3026841236,-0.2194059521,-0.0464435957,2.2020670375,0.7009271204
ENSMUSG00000085337,-0.4655070759,0.0063299145,0.6409361336,0.1613482275,-1.2793532195,-1.1695485811,-0.5662689794,0.0047151403,2.1891815353,-0.3522878915
ENSMUSG00000107707,-1.0188312014,-0.3361871115,-0.4026391911,0.1440801907,-0.8980092386,-0.8255160609,-0.4207624855,0.6726762779,2.1708686168,1.5069345273
ENSMUSG00000111540,-1.6122885683,-0.6456630935,0.5879859934,0.1714291588,-0.4373846763,-0.3732990094,-0.5975988434,0.6093478821,2.1260419978,-0.7661480837
ENSMUSG00000105954,-1.0556285973,-0.7621513967,-0.5220336871,-0.2952558503,0.3850776602,-0.2196632381,-1.0556285973,0.9809253098,2.1192611183,0.3121585548
ENSMUSG00000078962,-0.6071180805,-0.4911082562,-0.6071180805,1.5390636691,-0.6071180805,0.0889408653,-0.6071180805,-0.2204186665,2.1191127906,-0.6673062206
ENSMUSG00000108461,-0.1947533166,0.1636308372,-0.1708363018,0.4663210681,-1.3865560419,-1.2985117421,-0.384976231,0.0133820589,2.1148746822,-0.316227766
ENSMUSG00000098098,-1.6257356711,-0.4364630515,0.0808705382,0.5268477706,-1.0073139089,0.0392459963,0.1700659846,-0.3532139682,2.114526718,0.2996473394
ENSMUSG00000102133,-0.7094408128,-0.2240073272,-0.4212146807,0.352444937,-0.8307991842,-0.7296672082,-0.8156293878,1.3839910939,2.0818017295,-0.4338761328
ENSMUSG00000104061,-1.0438864545,-0.7415540944,-0.4392217343,-0.3132499176,-0.4392217343,0.6357377686,-1.0438864545,0.3334054085,2.0802145997,0.1609774926
ENSMUSG00000101731,-0.0661435787,-0.5247390571,-0.6305687829,-0.2998508898,-0.9216005289,-0.6482070706,-0.868685666,1.212632275,2.0680892251,-0.2113716178
ENSMUSG00000102080,-1.4376623177,-0.5989493476,0.5687107313,0.1702965312,-0.4855545367,-1.1107583585,-0.0810108874,0.6422641221,2.0642963442,0.9424351019
ENSMUSG00000084799,-0.5242488637,-0.9197202727,0.9745545437,0.0124623343,-0.8299914656,-0.9961559231,-0.7003831887,0.6654886526,2.0612700963,1.1251755237
ENSMUSG00000096960,-1.3624566771,-0.2747652547,1.1009559518,-0.08148211,-1.1502242044,-0.4680483994,-0.036003723,0.2747652546,2.0560020787,-0.4444783185
ENSMUSG00000100454,-0.2741853508,-0.0194113524,0.0169849331,1.3636474964,-1.0021110607,-0.9050542989,-0.7837333477,-0.6138840149,2.0551769207,-0.3605343357
ENSMUSG00000109700,-1.3216644496,-1.1134769916,-0.1956660553,0.3597247312,-0.0987979968,0.9259714207,-0.6087470863,0.4438579802,2.0527584918,0.4862411251
ENSMUSG00000097495,-1.1192563123,-1.1192563123,1.0445533593,-1.0033379371,-0.0373514765,-0.2434285876,0.3490431077,0.1172063572,2.0491792782,0.1851365824
ENSMUSG00000086932,-0.7476163838,1.0150563911,-0.7476163838,-0.7476163838,-0.7476163838,-0.2613618252,-0.7476163838,-0.0182345459,2.0483473281,-0.1283948335
ENSMUSG00000085569,0.0932419651,0.6009636245,-0.9796792773,0.2752553902,0.0166047335,-1.1201808687,-1.2095909721,-0.4304457843,2.047491371,0.9336508063
ENSMUSG00000100548,-0.8350315013,-0.6023601851,-0.1370175528,-0.8350315013,1.4916816603,0.1473584998,-0.369688869,-0.8350315013,2.0345813981,-0.0468296839
ENSMUSG00000105826,-1.0456418798,0.139075521,-0.0978679592,-0.0360566165,-0.7571889475,-0.7983965092,-1.0456418798,1.097151332,2.0243214718,2.8460498942
ENSMUSG00000099906,1.3000985044,0.3908438091,-1.0341075786,1.4900920225,-0.952681785,-1.1426753031,-0.9119688882,-0.1655657801,0.1465664284,2.5677037319
ENSMUSG00000097419,-0.5710599229,-0.2559923792,-0.5710599229,1.3587287822,-0.5710599229,-0.5710599229,-0.5710599229,0.0590751644,-0.5710599229,2.5187104715
ENSMUSG00000099757,-0.6413157544,1.2346581307,0.1033456351,0.4828365355,-1.2427730305,-1.0518342126,-0.9850056264,-0.1257809462,1.7072317048,2.4099735087
ENSMUSG00000086938,0.156511858,-0.4938356653,0.3641277828,0.9768801917,-1.4878333738,-1.4041848745,-0.6678431257,0.2845453794,0.7161571118,2.2569003306
ENSMUSG00000052188,-1.2633505579,-0.3647330063,1.0801030572,-0.5056926222,-0.5585524782,-0.4058462277,-1.2633505579,0.8392970467,1.4325020971,2.2416760911
ENSMUSG00000052767,1.2807532626,0.3721438632,-1.0266122115,-0.9034628593,-1.1626279139,-1.111162513,1.4437270322,0.4916171154,0.6607177183,2.1966657792
ENSMUSG00000103123,-0.6753290883,-0.3821061461,-0.8219405589,0.3601144255,-0.8219405589,0.3509512089,-0.3821061461,0.9373970923,-0.8219405589,2.1688471322
ENSMUSG00000098206,1.6858290998,0.4221215102,-0.5559649159,-0.5210925645,-1.3895801721,-0.5947119729,-0.9511848979,1.0038808955,-0.1806719918,2.1508029233
ENSMUSG00000097494,-0.6746460293,-0.0362256071,0.3528642473,1.5184566994,-1.5590427963,-1.049200918,-0.7640919729,0.2634183038,1.0975017275,2.0659394386
ENSMUSG00000105377,-0.4805667774,-0.4805667774,-0.4805667774,0.0369666752,-0.4805667774,-0.4805667774,-0.4805667774,0.7023668286,-0.4805667774,1.9940510526
ENSMUSG00000101599,-0.7516577311,-0.6690579805,-0.6415247302,-0.3111257275,-0.5313917293,0.0192732752,-0.7516577311,0.9003372823,0.3496722779,1.9541099869
ENSMUSG00000110159,-0.5824822187,0.841522223,-0.9402722798,-0.317717574,-0.7255982433,-0.7828446534,-0.9832070871,0.8200548194,1.8934250019,1.9535117202
ENSMUSG00000097574,-0.2640100062,-0.6869386568,0.2742628219,0.0051264078,-1.0329711891,-0.2640100062,-1.0329711891,-0.3152740845,1.1201201231,1.8887126185
ENSMUSG00000086481,-0.4919677723,0.8247695016,-1.3022676341,1.258858713,-0.6077248959,-1.2443890732,-0.3472713691,0.0868178423,1.6495390032,1.8576462195
ENSMUSG00000104801,-1.2786160827,-0.9333611838,1.3750616328,-0.5767055834,1.6279050759,0.9667740091,-0.6986602031,-0.0588506406,0.0168982514,1.7199000099
ENSMUSG00000107206,1.2292145729,0.4173416172,-0.8280347409,0.3411271786,-0.9026275956,-1.0366785231,-1.2042421824,-0.0118375618,1.7664993385,1.7104203875
ENSMUSG00000099170,-0.9522169969,-0.9206766862,0.6878791554,-0.1456861967,-0.6097793387,-0.5977639822,-1.1144243086,1.6731383825,0.8861325365,1.6774082171
ENSMUSG00000108402,1.6860637817,1.2848149946,-0.2137263949,-0.1154613858,0.5723936783,-1.0981114772,-1.0981114772,0.5396386756,-1.0981114772,1.6586122778
ENSMUSG00000104941,-0.6578593224,-0.2962453186,-0.5187770133,1.2753847752,-1.0472897882,-0.3055174727,-1.0472897882,-0.2313402408,1.7621728574,1.6483356333
ENSMUSG00000109225,1.4834682677,1.2972178464,-0.8626335301,0.0294079613,-0.9083792476,-1.5488192927,-0.28754451,1.0129408876,-0.196053075,1.5800057536
ENSMUSG00000097908,-1.6945077842,1.134715034,0.6656994866,0.0453886014,1.0893264327,0.0605181351,-0.8775129597,0.9682901624,-1.210362703,1.5667444219
ENSMUSG00000108322,0.0465591661,0.8397894033,-0.539741444,0.2362446576,-0.9880889693,-0.5972218957,-1.1260420541,0.138527889,-0.2983235457,1.5554747156
ENSMUSG00000086216,0.1257014341,-0.6024942622,0.7770316843,0.9218881511,-1.430926063,-1.3623856384,-0.7881426035,0.1300419078,0.8491587494,1.5298978841
ENSMUSG00000100009,-0.8704395712,-0.6552149003,1.4016229345,0.2434035712,-0.8615643271,-0.7994376181,-0.8748771934,-0.2402972358,1.4948129982,1.5179191225
ENSMUSG00000109237,-0.731851276,0.3770142937,-0.731851276,0.1552411798,-0.731851276,-0.5840025349,-0.731851276,1.7815773501,1.7076529773,1.5151334765
ENSMUSG00000097006,0.0033193789,0.5723557569,-0.9640424639,0.387418934,-0.2811988102,-0.9071388261,1.3405548673,1.7483642718,-0.8217833693,1.4854560571
ENSMUSG00000087013,-0.4444783185,1.0371160765,-0.4444783185,-0.4444783185,-0.4444783185,-0.4444783185,-0.4444783185,-0.4444783185,-0.4444783185,1.4838842045
ENSMUSG00000087256,-0.8119502258,-0.9964843681,0.4797887698,1.1256582676,-0.6889274643,0.0082015172,-1.0579957488,-0.3403629732,2.0175732884,1.4257328206
ENSMUSG00000085781,-0.8390241776,-0.834236593,-0.6618835523,-0.3243588475,-0.216638197,0.8079048786,-0.9491386202,1.4398660279,1.822872785,1.4072895479
